Today's Date:	14 December 2020	Date of Test:	11 December 2020, 12:22:12 PM
Filename:	M50_Validation_0deg_01	Tester Channel:	1
Procedure:	M50_Validation.000	Description:	
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	Aux #1	 Units	Aux #2	 Units	Aux #3	 Units	Aux #4	 Units	Aux #5	 Units	Aux #6	 Units	Aux #7	 Units	Aux #8	 Units	Aux #9	 Units	Aux #10	 Units	Aux #11	 Units	Aux #12	 Units	Aux #13	 Units	Aux #14	 Units	Aux #15	 Units	Aux #16	 Units	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
651	0	4	  0d 04:28:45.8499984741211	  0d 01:12:8.69999980926514	1.80355	6.73619	1.49996	3.87144	C	1	12/11/2020 16:50:59	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.66528	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.36743	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
652	0	4	  0d 04:29:15.8500003814697	  0d 01:12:38.7000007629395	1.81604	6.78460	1.49981	3.87343	C	1	12/11/2020 16:51:29	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
653	0	4	  0d 04:29:45.8499984741211	  0d 01:13:8.69999980926514	1.82854	6.83303	1.49989	3.87541	C	1	12/11/2020 16:51:59	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2523.10278	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.36743	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
654	0	4	  0d 04:30:15.8500003814697	  0d 01:13:38.7000007629395	1.84104	6.88148	1.49996	3.87762	C	1	12/11/2020 16:52:29	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
655	0	4	  0d 04:30:45.8499984741211	  0d 01:14:8.69999980926514	1.85354	6.92996	1.49996	3.87961	C	1	12/11/2020 16:52:59	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
656	0	4	  0d 04:31:15.8500003814697	  0d 01:14:38.7000007629395	1.86604	6.97847	1.49989	3.88182	C	1	12/11/2020 16:53:29	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.36743	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
657	0	4	  0d 04:31:45.8499984741211	  0d 01:15:8.69999980926514	1.87854	7.02701	1.49996	3.88388	C	1	12/11/2020 16:53:59	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
658	0	4	  0d 04:32:15.8500003814697	  0d 01:15:38.7000007629395	1.89104	7.07557	1.49996	3.88609	C	1	12/11/2020 16:54:29	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.66528	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
659	0	4	  0d 04:32:45.8499984741211	  0d 01:16:8.69999980926514	1.90354	7.12415	1.49996	3.88838	C	1	12/11/2020 16:54:59	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
660	0	4	  0d 04:33:15.8500003814697	  0d 01:16:38.7000007629395	1.91604	7.17277	1.49996	3.89059	C	1	12/11/2020 16:55:29	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
661	0	4	  0d 04:33:45.8499984741211	  0d 01:17:8.69999980926514	1.92854	7.22141	1.49996	3.89273	C	1	12/11/2020 16:55:59	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.60522	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
662	0	4	  0d 04:34:15.8500003814697	  0d 01:17:38.7000007629395	1.94104	7.27009	1.49996	3.89502	C	1	12/11/2020 16:56:29	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.60522	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
663	0	4	  0d 04:34:45.8499984741211	  0d 01:18:8.69999980926514	1.95354	7.31879	1.49989	3.89731	C	1	12/11/2020 16:56:59	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
664	0	4	  0d 04:35:15.8500003814697	  0d 01:18:38.7000007629395	1.96604	7.36752	1.49989	3.89967	C	1	12/11/2020 16:57:29	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.66528	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
665	0	4	  0d 04:35:45.8499984741211	  0d 01:19:8.69999980926514	1.97854	7.41628	1.49996	3.90211	C	1	12/11/2020 16:57:59	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2502.09155	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
666	0	4	  0d 04:36:15.8500003814697	  0d 01:19:38.7000007629395	1.99104	7.46506	1.49996	3.90440	C	1	12/11/2020 16:58:29	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
667	0	4	  0d 04:36:45.8499984741211	  0d 01:20:8.69999980926514	2.00354	7.51388	1.49996	3.90692	C	1	12/11/2020 16:58:59	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2502.09155	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
668	0	4	  0d 04:37:15.8500003814697	  0d 01:20:38.7000007629395	2.01604	7.56273	1.49989	3.90936	C	1	12/11/2020 16:59:29	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
669	0	4	  0d 04:37:45.8499984741211	  0d 01:21:8.69999980926514	2.02854	7.61161	1.49989	3.91180	C	1	12/11/2020 16:59:59	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
670	0	4	  0d 04:38:15.8500003814697	  0d 01:21:38.7000007629395	2.04103	7.66052	1.49989	3.91417	C	1	12/11/2020 17:00:29	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
671	0	4	  0d 04:38:45.8499984741211	  0d 01:22:8.69999980926514	2.05353	7.70947	1.49996	3.91684	C	1	12/11/2020 17:00:59	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.36743	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
672	0	4	  0d 04:39:15.8500003814697	  0d 01:22:38.7000007629395	2.06603	7.75844	1.49996	3.91951	C	1	12/11/2020 17:01:29	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.60522	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.30713	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
673	0	4	  0d 04:39:45.8499984741211	  0d 01:23:8.69999980926514	2.07853	7.80745	1.49989	3.92187	C	1	12/11/2020 17:01:59	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.66528	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
674	0	4	  0d 04:40:15.8500003814697	  0d 01:23:38.7000007629395	2.09103	7.85648	1.49996	3.92454	C	1	12/11/2020 17:02:29	0.00000	0.00000	-2501.84326	 C  	-2526.27856	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.66528	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
675	0	4	  0d 04:40:45.8499984741211	  0d 01:24:8.69999980926514	2.10353	7.90556	1.49996	3.92714	C	1	12/11/2020 17:02:59	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
676	0	4	  0d 04:41:15.8500003814697	  0d 01:24:38.7000007629395	2.11603	7.95466	1.49989	3.92981	C	1	12/11/2020 17:03:29	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
677	0	4	  0d 04:41:45.8499984741211	  0d 01:25:8.69999980926514	2.12853	8.00380	1.49996	3.93248	C	1	12/11/2020 17:03:59	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.60522	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
678	0	4	  0d 04:42:15.8500003814697	  0d 01:25:38.7000007629395	2.14103	8.05297	1.49996	3.93507	C	1	12/11/2020 17:04:29	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
679	0	4	  0d 04:42:45.8499984741211	  0d 01:26:8.69999980926514	2.15353	8.10217	1.49989	3.93774	C	1	12/11/2020 17:04:59	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
680	0	4	  0d 04:43:15.8500003814697	  0d 01:26:38.7000007629395	2.16603	8.15141	1.49989	3.94064	C	1	12/11/2020 17:05:29	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
681	0	4	  0d 04:43:45.8499984741211	  0d 01:27:8.69999980926514	2.17853	8.20068	1.49996	3.94324	C	1	12/11/2020 17:05:59	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
682	0	4	  0d 04:44:15.8500003814697	  0d 01:27:38.7000007629395	2.19103	8.24999	1.49996	3.94598	C	1	12/11/2020 17:06:29	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.31079	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.36743	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
683	0	4	  0d 04:44:45.8499984741211	  0d 01:28:8.69999980926514	2.20353	8.29933	1.49989	3.94881	C	1	12/11/2020 17:06:59	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.31079	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.30713	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
684	0	4	  0d 04:45:15.8500003814697	  0d 01:28:38.7000007629395	2.21603	8.34870	1.49996	3.95148	C	1	12/11/2020 17:07:29	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.66528	 C  	-2502.09155	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
685	0	4	  0d 04:45:45.8499984741211	  0d 01:29:8.69999980926514	2.22853	8.39811	1.49996	3.95430	C	1	12/11/2020 17:07:59	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.31079	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.66553	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
686	0	4	  0d 04:46:15.8500003814697	  0d 01:29:38.7000007629395	2.24103	8.44755	1.49996	3.95697	C	1	12/11/2020 17:08:29	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.36743	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
687	0	4	  0d 04:46:45.8499984741211	  0d 01:30:8.69999980926514	2.25353	8.49703	1.49989	3.95987	C	1	12/11/2020 17:08:59	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.60522	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
688	0	4	  0d 04:47:15.8500003814697	  0d 01:30:38.7000007629395	2.26602	8.54655	1.50004	3.96262	C	1	12/11/2020 17:09:29	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
689	0	4	  0d 04:47:45.8499984741211	  0d 01:31:8.69999980926514	2.27852	8.59609	1.49996	3.96544	C	1	12/11/2020 17:09:59	0.00000	0.00000	-2501.84326	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.44067	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.79541	 C  	-2496.17847	 C  	-2524.36743	 C  	-2534.09424	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
690	0	4	  0d 04:48:15.8500003814697	  0d 01:31:38.7000007629395	2.29102	8.64568	1.49989	3.96818	C	1	12/11/2020 17:10:29	0.00000	0.00000	-2501.71411	 C  	-2526.14868	 C  	-2504.47607	 C  	-2530.31079	 C  	-2529.53540	 C  	-2501.96289	 C  	-2527.44531	 C  	-2522.97290	 C  	-2526.66553	 C  	-2496.17847	 C  	-2524.49707	 C  	-2533.96411	 C  	-2505.04785	 C  	-2514.50024	 C  	-2516.68506	 C  	-2541.54663	 C  	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
