Today''s Date	03/28/2022 12:50:27 PM

Date of Test:	08/23/2021 6:04:18 PM

Rec#	Cyc#	Step	TestTime	StepTime	mAmp-hr	mWatt-hr	mAmps	Volts	State	ES	DPt Time	Unnamed: 12
3304	12	4	  3d 02:23:04.77	  0d 00:15:15.19	45.5525	97.3407	179.0646	2260.1663	C	1	08/26/2021 8:27:35 PM	
3305	12	4	  3d 02:25:04.77	  0d 00:17:15.19	51.5255	110.915	179.3698	2284.7333	C	1	08/26/2021 8:29:35 PM	
3306	12	4	  3d 02:27:04.77	  0d 00:19:15.19	57.4984	124.6342	179.2172	2308.69	C	1	08/26/2021 8:31:35 PM	
3307	12	4	  3d 02:29:04.77	  0d 00:21:15.19	63.4714	138.4932	179.1409	2331.8837	C	1	08/26/2021 8:33:35 PM	
3308	12	4	  3d 02:31:04.77	  0d 00:23:15.19	69.4443	152.4875	179.0646	2354.0093	C	1	08/26/2021 8:35:35 PM	
3309	12	4	  3d 02:33:04.77	  0d 00:25:15.19	75.4173	166.6122	179.2172	2375.3719	C	1	08/26/2021 8:37:35 PM	
3310	12	4	  3d 02:35:04.77	  0d 00:27:15.19	81.3903	180.8635	179.1409	2396.4294	C	1	08/26/2021 8:39:35 PM	
3311	12	4	  3d 02:37:04.77	  0d 00:29:15.19	87.3632	195.2382	179.0646	2416.7239	C	1	08/26/2021 8:41:35 PM	
3312	12	4	  3d 02:39:04.77	  0d 00:31:15.19	93.3362	209.7331	179.1409	2436.408	C	1	08/26/2021 8:43:35 PM	
3313	12	4	  3d 02:41:04.77	  0d 00:33:15.19	99.3091	224.3447	179.1409	2455.787	C	1	08/26/2021 8:45:35 PM	
3314	12	4	  3d 02:43:04.77	  0d 00:35:15.19	105.2821	239.0705	179.2935	2474.7082	C	1	08/26/2021 8:47:35 PM	
3315	12	4	  3d 02:45:04.77	  0d 00:37:15.19	111.255	253.9082	179.0646	2493.4768	C	1	08/26/2021 8:49:35 PM	
3316	12	4	  3d 02:47:04.77	  0d 00:39:15.19	117.2279	268.8552	179.0646	2511.3298	C	1	08/26/2021 8:51:35 PM	
3317	12	4	  3d 02:49:04.77	  0d 00:41:15.19	123.2009	283.9092	179.1409	2529.3355	C	1	08/26/2021 8:53:35 PM	
3318	12	4	  3d 02:51:04.77	  0d 00:43:15.19	129.1739	299.068	179.2172	2546.5782	C	1	08/26/2021 8:55:35 PM	
3319	12	4	  3d 02:53:04.77	  0d 00:45:15.19	135.1468	314.3292	179.2935	2563.3631	C	1	08/26/2021 8:57:35 PM	
3320	12	4	  3d 02:55:04.77	  0d 00:47:15.19	141.1198	329.6916	179.1409	2580.3006	C	1	08/26/2021 8:59:35 PM	
3321	12	4	  3d 02:57:04.77	  0d 00:49:15.19	147.0927	345.1526	179.1409	2596.6278	C	1	08/26/2021 9:01:35 PM	
3322	12	4	  3d 02:59:04.77	  0d 00:51:15.19	153.0657	360.7104	179.2172	2612.6497	C	1	08/26/2021 9:03:35 PM	
3323	12	4	  3d 03:01:04.77	  0d 00:53:15.19	159.0386	376.3629	179.1409	2628.3665	C	1	08/26/2021 9:05:35 PM	
3324	12	4	  3d 03:03:04.77	  0d 00:55:15.19	165.0116	392.1086	179.0646	2643.7781	C	1	08/26/2021 9:07:35 PM	
3325	12	4	  3d 03:05:04.77	  0d 00:57:15.19	170.9845	407.9461	178.9883	2659.0372	C	1	08/26/2021 9:09:35 PM	
3326	12	4	  3d 03:07:04.77	  0d 00:59:15.19	176.9575	423.8734	179.2935	2673.991	C	1	08/26/2021 9:11:35 PM	
3327	12	4	  3d 03:09:04.77	  0d 01:01:15.19	182.9304	439.8886	179.2935	2688.4871	C	1	08/26/2021 9:13:35 PM	
3328	12	4	  3d 03:11:04.77	  0d 01:03:15.19	188.9034	455.9902	179.2935	2702.8305	C	1	08/26/2021 9:15:35 PM	
3329	12	4	  3d 03:13:04.77	  0d 01:05:15.19	194.8763	472.1764	179.1409	2716.8688	C	1	08/26/2021 9:17:35 PM	
3330	12	4	  3d 03:15:04.77	  0d 01:07:15.19	200.8493	488.4458	179.1409	2730.7546	C	1	08/26/2021 9:19:35 PM	
3331	12	4	  3d 03:17:04.77	  0d 01:09:15.19	206.8222	504.7973	179.0646	2744.3351	C	1	08/26/2021 9:21:35 PM	
3332	12	4	  3d 03:19:04.77	  0d 01:11:15.19	212.7952	521.2288	179.2172	2757.4578	C	1	08/26/2021 9:23:35 PM	
3333	12	4	  3d 03:21:04.77	  0d 01:13:15.19	218.7681	537.7388	179.2172	2770.5806	C	1	08/26/2021 9:25:35 PM	
3334	12	4	  3d 03:23:04.77	  0d 01:15:15.19	224.7411	554.3257	179.1409	2783.2456	C	1	08/26/2021 9:27:35 PM	
3335	12	4	  3d 03:25:04.77	  0d 01:17:15.19	230.714	570.9884	179.1409	2795.758	C	1	08/26/2021 9:29:35 PM	
3336	12	4	  3d 03:27:04.77	  0d 01:19:15.19	236.687	587.7259	179.2172	2808.423	C	1	08/26/2021 9:31:35 PM	
3337	12	4	  3d 03:29:04.77	  0d 01:21:15.19	242.6599	604.5378	179.2172	2820.7828	C	1	08/26/2021 9:33:35 PM	
3338	12	4	  3d 03:31:04.77	  0d 01:23:15.19	248.6329	621.4236	179.1409	2833.2952	C	1	08/26/2021 9:35:35 PM	
3339	12	4	  3d 03:33:04.77	  0d 01:25:15.19	254.6058	638.3833	179.2172	2845.3498	C	1	08/26/2021 9:37:35 PM	
3340	12	4	  3d 03:35:04.77	  0d 01:27:15.19	260.5788	655.4175	179.2172	2858.0148	C	1	08/26/2021 9:39:35 PM	
3341	12	4	  3d 03:37:04.77	  0d 01:29:15.19	266.5517	672.5266	178.9883	2870.5272	C	1	08/26/2021 9:41:35 PM	
3342	12	4	  3d 03:39:04.77	  0d 01:31:15.19	272.5247	689.7109	179.0646	2883.4974	C	1	08/26/2021 9:43:35 PM	
3343	12	4	  3d 03:41:04.77	  0d 01:33:15.19	278.4976	706.9706	179.1409	2895.8572	C	1	08/26/2021 9:45:35 PM	
3344	12	4	  3d 03:43:04.77	  0d 01:35:15.19	284.4706	724.3048	179.0646	2908.217	C	1	08/26/2021 9:47:35 PM	
3345	12	4	  3d 03:45:04.77	  0d 01:37:15.19	290.4435	741.7119	179.2935	2920.119	C	1	08/26/2021 9:49:35 PM	
3346	12	4	  3d 03:47:04.77	  0d 01:39:15.19	296.4165	759.1906	179.2172	2932.1736	C	1	08/26/2021 9:51:35 PM	
3347	12	4	  3d 03:49:04.77	  0d 01:41:15.19	302.3895	776.7393	179.1409	2943.9231	C	1	08/26/2021 9:53:35 PM	
3348	12	4	  3d 03:51:04.77	  0d 01:43:15.19	308.3624	794.3569	179.0646	2955.3674	C	1	08/26/2021 9:55:35 PM	
3349	12	4	  3d 03:53:04.77	  0d 01:45:15.19	314.3354	812.043	179.2172	2966.8116	C	1	08/26/2021 9:57:35 PM	
3350	12	4	  3d 03:55:04.77	  0d 01:47:15.19	320.3083	829.798	179.1409	2978.2559	C	1	08/26/2021 9:59:35 PM	
3351	12	4	  3d 03:57:04.77	  0d 01:49:15.19	326.2813	847.6224	179.2935	2990.3105	C	1	08/26/2021 10:01:35 PM	
3352	12	4	  3d 03:59:04.77	  0d 01:51:15.19	332.2542	865.5174	179.2935	3001.9074	C	1	08/26/2021 10:03:35 PM	
3353	12	4	  3d 04:01:04.77	  0d 01:53:15.19	338.2272	883.485	179.1409	3014.1146	C	1	08/26/2021 10:05:35 PM	
3354	12	4	  3d 04:03:04.77	  0d 01:55:15.19	344.2001	901.5276	179.2935	3026.9322	C	1	08/26/2021 10:07:35 PM	
3355	12	4	  3d 04:05:04.77	  0d 01:57:15.19	350.1731	919.6483	179.1409	3040.5127	C	1	08/26/2021 10:09:35 PM	
3356	12	4	  3d 04:07:04.77	  0d 01:59:15.19	356.146	937.8504	179.1409	3054.551	C	1	08/26/2021 10:11:35 PM	
3357	12	4	  3d 04:09:04.77	  0d 02:01:15.19	362.119	956.1375	179.2935	3068.8945	C	1	08/26/2021 10:13:35 PM	
3358	12	4	  3d 04:11:04.77	  0d 02:03:15.19	368.0919	974.5122	179.2935	3083.6957	C	1	08/26/2021 10:15:35 PM	
3359	12	4	  3d 04:13:04.77	  0d 02:05:15.19	374.0649	992.976	179.0646	3098.497	C	1	08/26/2021 10:17:35 PM	
3360	12	4	  3d 04:15:04.77	  0d 02:07:15.19	380.0378	1011.5281	179.1409	3113.1456	C	1	08/26/2021 10:19:35 PM	
3361	12	4	  3d 04:17:04.77	  0d 02:09:15.19	386.0108	1030.1657	178.9883	3126.8788	C	1	08/26/2021 10:21:35 PM	
3362	12	4	  3d 04:19:04.77	  0d 02:11:15.19	391.9838	1048.8814	179.2935	3139.2386	C	1	08/26/2021 10:23:35 PM	
3363	12	4	  3d 04:21:04.77	  0d 02:13:15.19	397.9567	1067.6649	179.1409	3149.7673	C	1	08/26/2021 10:25:35 PM	
3364	12	4	  3d 04:23:04.77	  0d 02:15:15.19	403.9297	1086.5051	179.2935	3158.4649	C	1	08/26/2021 10:27:35 PM	
3365	12	4	  3d 04:25:04.77	  0d 02:17:15.19	409.9026	1105.3928	179.2172	3165.7893	C	1	08/26/2021 10:29:35 PM	
3366	12	4	  3d 04:27:04.77	  0d 02:19:15.19	415.8756	1124.3213	179.2172	3172.0455	C	1	08/26/2021 10:31:35 PM	
3367	12	4	  3d 04:29:04.77	  0d 02:21:15.19	421.8485	1143.2854	179.2172	3177.5387	C	1	08/26/2021 10:33:35 PM	
3368	12	4	  3d 04:31:04.77	  0d 02:23:15.19	427.8215	1162.2813	179.1409	3182.7268	C	1	08/26/2021 10:35:35 PM	
3369	12	4	  3d 04:33:04.77	  0d 02:25:15.19	433.7944	1181.3058	179.0646	3187.3045	C	1	08/26/2021 10:37:35 PM	
3370	12	4	  3d 04:35:04.77	  0d 02:27:15.19	439.7674	1200.3565	179.1409	3191.577	C	1	08/26/2021 10:39:35 PM	
3371	12	4	  3d 04:37:04.77	  0d 02:29:15.19	445.7403	1219.4312	179.1409	3195.3918	C	1	08/26/2021 10:41:35 PM	
3372	12	4	  3d 04:39:04.77	  0d 02:31:15.19	451.7133	1238.528	179.0646	3198.9014	C	1	08/26/2021 10:43:35 PM	
3373	12	4	  3d 04:41:04.77	  0d 02:33:15.19	457.6862	1257.6455	179.0646	3202.2583	C	1	08/26/2021 10:45:35 PM	
3374	12	4	  3d 04:43:04.77	  0d 02:35:15.19	463.6592	1276.7821	179.2935	3205.4627	C	1	08/26/2021 10:47:35 PM	
3375	12	4	  3d 04:45:04.77	  0d 02:37:15.19	469.6321	1295.9365	178.9883	3208.0568	C	1	08/26/2021 10:49:35 PM	
3376	12	4	  3d 04:47:04.77	  0d 02:39:15.19	475.6051	1315.108	179.2935	3210.8034	C	1	08/26/2021 10:51:35 PM	
3377	12	4	  3d 04:49:04.77	  0d 02:41:15.19	481.578	1334.2956	179.1409	3213.55	C	1	08/26/2021 10:53:35 PM	
3378	12	4	  3d 04:51:04.77	  0d 02:43:15.19	487.551	1353.4982	179.2172	3215.9915	C	1	08/26/2021 10:55:35 PM	
3379	12	4	  3d 04:53:04.77	  0d 02:45:15.19	493.5239	1372.7151	179.0646	3218.2803	C	1	08/26/2021 10:57:35 PM	
3380	12	4	  3d 04:55:04.77	  0d 02:47:15.19	499.4969	1391.9466	179.2935	3220.7218	C	1	08/26/2021 10:59:35 PM	
3381	12	4	  3d 04:57:04.77	  0d 02:49:15.19	505.4698	1411.1915	179.0646	3223.0106	C	1	08/26/2021 11:01:35 PM	
3382	12	4	  3d 04:59:04.77	  0d 02:51:15.19	511.4428	1430.4493	179.2935	3225.2995	C	1	08/26/2021 11:03:35 PM	
3383	12	4	  3d 05:01:04.77	  0d 02:53:15.19	517.4157	1449.72	179.2172	3227.4357	C	1	08/26/2021 11:05:35 PM	
3384	12	4	  3d 05:03:04.77	  0d 02:55:15.19	523.3887	1469.0027	179.3698	3229.2668	C	1	08/26/2021 11:07:35 PM	
3385	12	4	  3d 05:05:04.77	  0d 02:57:15.19	529.3616	1488.2981	179.2172	3231.2505	C	1	08/26/2021 11:09:35 PM	
3386	12	4	  3d 05:07:04.77	  0d 02:59:15.19	535.3346	1507.6054	179.0646	3233.5393	C	1	08/26/2021 11:11:35 PM	
3387	12	4	  3d 05:09:04.77	  0d 03:01:15.19	541.3075	1526.9246	179.0646	3235.3704	C	1	08/26/2021 11:13:35 PM	
3388	12	4	  3d 05:11:04.77	  0d 03:03:15.19	547.2805	1546.2554	179.3698	3237.3541	C	1	08/26/2021 11:15:35 PM	
3389	12	4	  3d 05:13:04.77	  0d 03:05:15.19	553.2534	1565.5979	179.1409	3239.3378	C	1	08/26/2021 11:17:35 PM	
3390	12	4	  3d 05:15:04.77	  0d 03:07:15.19	559.2264	1584.9523	179.2935	3241.3214	C	1	08/26/2021 11:19:35 PM	
3391	12	4	  3d 05:17:04.77	  0d 03:09:15.19	565.1993	1604.3181	179.2172	3243.1525	C	1	08/26/2021 11:21:35 PM	
3392	12	4	  3d 05:19:04.77	  0d 03:11:15.19	571.1723	1623.6956	179.2172	3245.2888	C	1	08/26/2021 11:23:35 PM	
3393	12	4	  3d 05:21:04.77	  0d 03:13:15.19	577.1452	1643.0846	179.2172	3247.2724	C	1	08/26/2021 11:25:35 PM	
3394	12	4	  3d 05:23:04.77	  0d 03:15:15.19	583.1182	1662.4856	179.1409	3249.1035	C	1	08/26/2021 11:27:35 PM	
3395	12	4	  3d 05:25:04.77	  0d 03:17:15.19	589.0912	1681.8982	179.1409	3251.0872	C	1	08/26/2021 11:29:35 PM	
3396	12	4	  3d 05:27:04.77	  0d 03:19:15.19	595.0641	1701.3232	179.1409	3253.0709	C	1	08/26/2021 11:31:35 PM	
3397	12	4	  3d 05:29:04.77	  0d 03:21:15.19	601.0371	1720.76	179.2935	3255.2071	C	1	08/26/2021 11:33:35 PM	
3398	12	4	  3d 05:31:04.77	  0d 03:23:15.19	607.01	1740.2093	179.2935	3257.1908	C	1	08/26/2021 11:35:35 PM	
3399	12	4	  3d 05:33:04.77	  0d 03:25:15.19	612.983	1759.6713	179.2172	3259.3271	C	1	08/26/2021 11:37:35 PM	
3400	12	4	  3d 05:35:04.77	  0d 03:27:15.19	618.9559	1779.1461	179.2172	3261.6159	C	1	08/26/2021 11:39:35 PM	
3401	12	4	  3d 05:37:04.77	  0d 03:29:15.19	624.9289	1798.6345	179.0646	3263.7522	C	1	08/26/2021 11:41:35 PM	
3402	12	4	  3d 05:39:04.77	  0d 03:31:15.19	630.9019	1818.1365	179.0646	3266.1936	C	1	08/26/2021 11:43:35 PM	
3403	12	4	  3d 05:41:04.77	  0d 03:33:15.19	636.8748	1837.6526	179.0646	3268.6351	C	1	08/26/2021 11:45:35 PM	
3404	12	4	  3d 05:43:04.77	  0d 03:35:15.19	642.8478	1857.1838	179.1409	3271.2291	C	1	08/26/2021 11:47:35 PM	
3405	12	4	  3d 05:45:04.77	  0d 03:37:15.19	648.8207	1876.7308	179.3698	3273.9757	C	1	08/26/2021 11:49:35 PM	
3406	12	4	  3d 05:47:04.77	  0d 03:39:15.19	654.7937	1896.2941	179.2172	3276.875	C	1	08/26/2021 11:51:35 PM	
3407	12	4	  3d 05:49:04.77	  0d 03:41:15.19	660.7666	1915.8751	179.0646	3279.9268	C	1	08/26/2021 11:53:35 PM	
3408	12	4	  3d 05:51:04.77	  0d 03:43:15.19	666.7396	1935.4751	179.2935	3283.2837	C	1	08/26/2021 11:55:35 PM	
3409	12	4	  3d 05:53:04.77	  0d 03:45:15.19	672.7125	1955.0961	179.2172	3286.9459	C	1	08/26/2021 11:57:35 PM	
3410	12	4	  3d 05:55:04.77	  0d 03:47:15.19	678.6855	1974.7399	179.1409	3290.9133	C	1	08/26/2021 11:59:35 PM	
3411	12	4	  3d 05:57:04.77	  0d 03:49:15.19	684.6584	1994.4098	179.2935	3295.3384	C	1	08/27/2021 12:01:35 AM	
3412	12	4	  3d 05:59:04.77	  0d 03:51:15.19	690.6314	2014.1094	179.0646	3300.8316	C	1	08/27/2021 12:03:35 AM	
3413	12	4	  3d 06:01:04.77	  0d 03:53:15.19	696.6043	2033.8444	179.1409	3307.2404	C	1	08/27/2021 12:05:35 AM	
3414	12	4	  3d 06:03:04.77	  0d 03:55:15.19	702.5773	2053.621	179.1409	3314.7173	C	1	08/27/2021 12:07:35 AM	
3415	12	4	  3d 06:05:04.77	  0d 03:57:15.19	708.5503	2073.4483	179.4461	3324.4831	C	1	08/27/2021 12:09:35 AM	
3416	12	4	  3d 06:07:04.77	  0d 03:59:15.19	714.5232	2093.3376	179.1409	3335.9274	C	1	08/27/2021 12:11:35 AM	
3417	12	4	  3d 06:09:04.77	  0d 04:01:15.19	720.4962	2113.3025	179.2935	3349.6605	C	1	08/27/2021 12:13:35 AM	
3418	12	4	  3d 06:11:04.77	  0d 04:03:15.19	726.4691	2133.3578	179.2935	3366.1402	C	1	08/27/2021 12:15:35 AM	
3419	12	4	  3d 06:13:04.77	  0d 04:05:15.19	732.4421	2153.5194	178.9883	3385.214	C	1	08/27/2021 12:17:35 AM	
3420	12	4	  3d 06:15:04.77	  0d 04:07:15.19	738.415	2173.8027	179.3698	3406.7292	C	1	08/27/2021 12:19:35 AM	
3421	12	4	  3d 06:17:04.77	  0d 04:09:15.19	744.388	2194.2199	179.0646	3429.9229	C	1	08/27/2021 12:21:35 AM	
3422	12	4	  3d 06:19:04.77	  0d 04:11:15.19	750.3609	2214.7792	179.1409	3454.1848	C	1	08/27/2021 12:23:35 AM	
3423	12	4	  3d 06:21:04.77	  0d 04:13:15.19	756.3339	2235.4849	179.2172	3478.5992	C	1	08/27/2021 12:25:35 AM	
3424	12	4	  3d 06:23:04.77	  0d 04:15:15.19	762.3068	2256.3358	179.2935	3502.7085	C	1	08/27/2021 12:27:35 AM	
3425	12	4	  3d 06:25:04.77	  0d 04:17:15.19	768.2798	2277.3275	179.1409	3525.7496	C	1	08/27/2021 12:29:35 AM	
3426	12	4	  3d 06:27:04.77	  0d 04:19:15.19	774.2527	2298.4547	179.2172	3548.333	C	1	08/27/2021 12:31:35 AM	
3427	12	4	  3d 06:29:04.77	  0d 04:21:15.19	780.2257	2319.7153	179.1409	3570.3059	C	1	08/27/2021 12:33:35 AM	
3428	12	4	  3d 06:31:04.77	  0d 04:23:15.19	786.1986	2341.1091	179.3698	3593.1945	C	1	08/27/2021 12:35:35 AM	
3429	12	4	  3d 06:33:04.77	  0d 04:25:15.19	792.1716	2362.6407	179.2935	3616.6934	C	1	08/27/2021 12:37:35 AM	
3430	12	4	  3d 06:35:04.77	  0d 04:27:15.19	798.1445	2384.3196	179.1409	3642.3285	C	1	08/27/2021 12:39:35 AM	
3431	12	4	  3d 06:37:04.77	  0d 04:29:15.19	804.1175	2406.1596	179.2172	3671.0155	C	1	08/27/2021 12:41:35 AM	
3432	12	4	  3d 06:38:55.08	  0d 04:31:05.50	809.6082	2426.3962	179.3698	3701.0758	C	5	08/27/2021 12:43:26 AM	
3433	12	4	  3d 06:40:28.68	  0d 04:32:39.10	814.2671	2443.7074	179.1409	3731.136	C	5	08/27/2021 12:44:59 AM	
3434	12	4	  3d 06:41:52.37	  0d 04:34:02.79	818.4327	2459.3118	179.2172	3761.3489	C	5	08/27/2021 12:46:23 AM	
3435	12	4	  3d 06:43:11.46	  0d 04:35:21.88	822.3694	2474.1779	179.2172	3791.4092	C	5	08/27/2021 12:47:42 AM	
3436	12	4	  3d 06:43:33.99	  0d 04:35:44.41	823.4908	2478.4344	179.2172	3799.9542	C	133	08/27/2021 12:48:05 AM	
3437	12	5	  3d 06:43:34.02	  0d 00:00:00.03	823.4917	2478.4378	182.6505	3799.4965	C	0	08/27/2021 12:48:05 AM	
3438	12	5	  3d 06:45:34.02	  0d 00:02:00.03	826.7673	2490.8896	57.5212	3801.6327	C	1	08/27/2021 12:50:05 AM	
3439	12	5	  3d 06:46:19.36	  0d 00:02:45.37	827.4058	2493.317	44.7974	3801.4801	C	132	08/27/2021 12:50:50 AM	
3440	12	6	  3d 06:46:19.39	  0d 00:00:00.03	0.007	0.0262	-897.3068	3737.85	D	0	08/27/2021 12:50:50 AM	
3441	12	6	  3d 06:46:21.39	  0d 00:00:02.03	0.5048	1.8754	-896.0098	3707.4846	D	5	08/27/2021 12:50:52 AM	
3442	12	6	  3d 06:46:30.89	  0d 00:00:11.53	2.8692	10.6027	-895.9335	3677.2717	D	5	08/27/2021 12:51:02 AM	
3443	12	6	  3d 06:46:43.86	  0d 00:00:24.50	6.0972	22.4227	-896.0098	3647.0588	D	5	08/27/2021 12:51:15 AM	
3444	12	6	  3d 06:46:59.20	  0d 00:00:39.84	9.9151	36.2877	-895.7809	3616.6934	D	5	08/27/2021 12:51:30 AM	
3445	12	6	  3d 06:47:16.96	  0d 00:00:57.60	14.3353	52.2061	-895.9335	3586.4805	D	5	08/27/2021 12:51:48 AM	
3446	12	6	  3d 06:47:36.90	  0d 00:01:17.54	19.298	69.9288	-896.1624	3556.4202	D	5	08/27/2021 12:52:08 AM	
3447	12	6	  3d 06:47:58.77	  0d 00:01:39.41	24.7411	89.2035	-895.9335	3526.36	D	5	08/27/2021 12:52:30 AM	
3448	12	6	  3d 06:48:22.96	  0d 00:02:03.60	30.7616	110.3421	-896.0098	3496.1471	D	5	08/27/2021 12:52:54 AM	
3449	12	6	  3d 06:48:48.94	  0d 00:02:29.58	37.2276	132.8499	-895.8572	3466.0868	D	5	08/27/2021 12:53:20 AM	
3450	12	6	  3d 06:49:16.31	  0d 00:02:56.95	44.0395	156.3574	-895.7809	3436.0266	D	5	08/27/2021 12:53:47 AM	
3451	12	6	  3d 06:49:44.71	  0d 00:03:25.35	51.1078	180.5375	-896.0098	3405.8137	D	5	08/27/2021 12:54:16 AM	
3452	12	6	  3d 06:50:13.15	  0d 00:03:53.79	58.1861	204.5387	-895.9335	3375.6008	D	5	08/27/2021 12:54:44 AM	
3453	12	6	  3d 06:50:41.16	  0d 00:04:21.80	65.1573	227.9666	-895.7809	3345.5406	D	5	08/27/2021 12:55:12 AM	
3454	12	6	  3d 06:51:08.87	  0d 00:04:49.51	72.0539	250.9352	-896.0098	3315.1751	D	5	08/27/2021 12:55:40 AM	
3455	12	6	  3d 06:51:36.73	  0d 00:05:17.37	78.9878	273.8179	-896.0098	3285.1148	D	5	08/27/2021 12:56:08 AM	
3456	12	6	  3d 06:52:07.61	  0d 00:05:48.25	86.6733	298.9472	-895.8572	3254.902	D	5	08/27/2021 12:56:39 AM	
3457	12	6	  3d 06:52:46.83	  0d 00:06:27.47	96.4345	330.5645	-896.0098	3224.8417	D	5	08/27/2021 12:57:18 AM	
3458	12	6	  3d 06:53:47.22	  0d 00:07:27.86	111.4646	378.7883	-896.0098	3194.7814	D	5	08/27/2021 12:58:18 AM	
3459	12	6	  3d 06:55:47.22	  0d 00:09:27.86	141.3306	473.7108	-896.0861	3165.7893	D	1	08/27/2021 1:00:18 AM	
3460	12	6	  3d 06:57:47.22	  0d 00:11:27.86	171.1966	568.0303	-896.0098	3151.2932	D	1	08/27/2021 1:02:18 AM	
3461	12	6	  3d 06:59:47.22	  0d 00:13:27.86	201.0627	661.9903	-895.9335	3140.7645	D	1	08/27/2021 1:04:18 AM	
3462	12	6	  3d 07:01:47.22	  0d 00:15:27.86	230.9287	755.6556	-896.0861	3131.3039	D	1	08/27/2021 1:06:18 AM	
3463	12	6	  3d 07:03:47.22	  0d 00:17:27.86	260.7947	849.0339	-895.9335	3121.6907	D	1	08/27/2021 1:08:18 AM	
3464	12	6	  3d 07:05:47.22	  0d 00:19:27.86	290.6608	942.1061	-896.0098	3110.7042	D	1	08/27/2021 1:10:18 AM	
3465	12	6	  3d 07:07:47.22	  0d 00:21:27.86	320.5268	1034.825	-895.9335	3097.5814	D	1	08/27/2021 1:12:18 AM	
3466	12	6	  3d 07:09:47.22	  0d 00:23:27.86	350.3929	1127.1048	-895.9335	3080.9491	D	1	08/27/2021 1:14:18 AM	
3467	12	6	  3d 07:11:47.22	  0d 00:25:27.86	380.2589	1218.7736	-896.0098	3055.7717	D	1	08/27/2021 1:16:18 AM	
3468	12	6	  3d 07:13:15.66	  0d 00:26:56.30	402.2702	1285.7329	-895.9335	3025.5589	D	5	08/27/2021 1:17:47 AM	
3469	12	6	  3d 07:14:11.10	  0d 00:27:51.74	416.0683	1327.2874	-896.1624	2995.4986	D	5	08/27/2021 1:18:42 AM	
3470	12	6	  3d 07:14:50.47	  0d 00:28:31.11	425.8668	1356.4998	-895.8572	2965.2857	D	5	08/27/2021 1:19:22 AM	
3471	12	6	  3d 07:15:20.94	  0d 00:29:01.58	433.4503	1378.8774	-896.0098	2935.2255	D	5	08/27/2021 1:19:52 AM	
3472	12	6	  3d 07:15:49.43	  0d 00:29:30.07	440.541	1399.5829	-895.8572	2904.7074	D	5	08/27/2021 1:20:20 AM	
3473	12	6	  3d 07:16:22.87	  0d 00:30:03.51	448.8637	1423.6298	-896.0861	2874.4945	D	5	08/27/2021 1:20:54 AM	
3474	12	6	  3d 07:17:03.98	  0d 00:30:44.62	459.0953	1452.8824	-896.0098	2844.1291	D	5	08/27/2021 1:21:35 AM	
3475	12	6	  3d 07:17:52.81	  0d 00:31:33.45	471.2483	1487.2602	-895.8572	2814.0688	D	5	08/27/2021 1:22:24 AM	
3476	12	6	  3d 07:18:48.95	  0d 00:32:29.59	485.2206	1526.3671	-895.9335	2784.0085	D	5	08/27/2021 1:23:20 AM	
3477	12	6	  3d 07:19:48.29	  0d 00:33:28.93	499.9894	1567.2619	-895.9335	2753.9483	D	5	08/27/2021 1:24:19 AM	
3478	12	6	  3d 07:20:45.92	  0d 00:34:26.56	514.3325	1606.5493	-895.9335	2723.888	D	5	08/27/2021 1:25:17 AM	
3479	12	6	  3d 07:21:42.23	  0d 00:35:22.87	528.3472	1644.5159	-896.0861	2693.8277	D	5	08/27/2021 1:26:13 AM	
3480	12	6	  3d 07:22:35.63	  0d 00:36:16.27	541.6376	1680.1213	-896.0861	2663.7675	D	5	08/27/2021 1:27:07 AM	
3481	12	6	  3d 07:23:26.93	  0d 00:37:07.57	554.4053	1713.9426	-895.8572	2633.5546	D	5	08/27/2021 1:27:58 AM	
3482	12	6	  3d 07:24:16.06	  0d 00:37:56.70	566.633	1745.9647	-895.9335	2603.3417	D	5	08/27/2021 1:28:47 AM	
3483	12	6	  3d 07:25:03.97	  0d 00:38:44.61	578.557	1776.831	-895.9335	2573.2815	D	5	08/27/2021 1:29:35 AM	
3484	12	6	  3d 07:25:49.34	  0d 00:39:29.98	589.8488	1805.7196	-896.2387	2543.0686	D	5	08/27/2021 1:30:20 AM	
3485	12	6	  3d 07:26:33.95	  0d 00:40:14.59	600.9515	1833.7903	-896.0861	2513.0083	D	5	08/27/2021 1:31:05 AM	
3486	12	6	  3d 07:27:16.86	  0d 00:40:57.50	611.6311	1860.4695	-895.9335	2482.7955	D	5	08/27/2021 1:31:48 AM	
3487	12	6	  3d 07:27:59.09	  0d 00:41:39.73	622.1415	1886.4083	-896.0861	2452.5826	D	5	08/27/2021 1:32:30 AM	
3488	12	6	  3d 07:28:39.88	  0d 00:42:20.52	632.2934	1911.1561	-895.9335	2422.5223	D	5	08/27/2021 1:33:11 AM	
3489	12	6	  3d 07:29:19.57	  0d 00:43:00.21	642.1716	1934.9388	-896.0098	2392.462	D	5	08/27/2021 1:33:51 AM	
3490	12	6	  3d 07:29:58.01	  0d 00:43:38.65	651.7387	1957.6843	-896.0098	2362.4018	D	5	08/27/2021 1:34:29 AM	
3491	12	6	  3d 07:30:35.49	  0d 00:44:16.13	661.0669	1979.5818	-896.0098	2332.3415	D	5	08/27/2021 1:35:07 AM	
